offer_amount,decision_time_s,mean_hr,hr_std,rmssd,sdnn,pnn50,mean_gsr,max_gsr,gsr_std,mean_eeg_af7,mean_eeg_af8,participant_id,label
-0.16580778905754415,-0.012726489306623989,-0.01275503532788207,-0.01965929928537662,-0.009453668161677342,-0.009720314495825732,-0.016652123413041408,0.0002353419985411165,0.006701713651455066,-0.009856973371915956,-0.0032531414173718074,-0.010945528508455028,P005,0
-0.16227755626823637,-0.010246314801315748,-0.013800173917661595,-0.02453762876411929,-0.014168694007184967,-0.022017705065172775,-2.7138316818309248e-05,-0.0018960565497764038,-0.00682595270791353,-0.0005824079952617467,-0.004745864419419377,-0.012660652019349072,P005,0
0.41057568621581597,0.015089759956936177,-0.012373859557783362,-0.0038462746069853893,-0.005501913006264658,-0.013470606459213741,-0.00100566383516707,0.004679185684472032,-0.0011999391356766864,0.002844713649210462,0.012148110984708183,0.006118574203128446,P005,1
-0.10059784488366859,0.014104571084590133,-0.025201853974158438,-0.03355341928327107,-0.022133545972337743,-0.0370275675872108,-0.01745630377163252,-0.005101470965564658,-0.009772049903585867,0.007041324051351694,0.019180262753070564,-0.0015372671414297656,P005,0
-0.16435521274252096,-0.009600576835055108,-0.0015588801496960515,-0.01568734721913643,0.002768123968871805,-0.014029333380040043,-0.0027674090725668065,-0.005326370550574211,-0.007928959445234796,0.00036026362859047366,-0.005819391837940202,-0.0037740563469924383,P005,0
0.3916650568196928,0.006983004833818996,-0.007436017647296467,-0.00771206928511674,0.02772267775198998,-0.006729158040070615,0.007648070882169122,0.019067426834590152,0.018211154770506256,0.007540458819403284,0.013237564681276126,0.05357027845925586,P005,1
-0.11112095904645684,-0.0166598487761803,-0.013706275284221192,-0.024691471102960348,-0.014257795368848747,-0.02856726896015971,-0.0019402239252485742,0.00435931637939575,0.00924954912661633,-0.01349137022098148,-0.0015059192837725277,-0.012101353486468725,P005,0
0.4026527541991527,0.010816004573825921,0.009575929223183266,-0.016025327920579,0.026130073219883344,-0.000728576969322603,0.00801673938467502,0.018664037269445544,0.018633837728884828,0.009760142552295292,0.00047244455226973513,-0.0025878310354983114,P005,1
-0.17099603169081093,-0.004987326427453809,-0.00877868528932595,-0.014723454271734226,-0.015371482629052479,-0.01657002463689423,-0.009869477755091793,-0.0024370675564568955,-0.004509666302510595,-0.0008486858977448719,0.0015581444182316772,-0.015356353334846062,P005,0
-0.16404982300555276,-0.009460026717079018,-0.01390421849082486,-0.021483669773806467,-0.008843073716070649,-0.01627541876587202,-0.01366258254074637,-0.0026114759066331317,-0.006681978577580594,-0.005873739891103469,-0.0010549958557021454,-0.016051826208695275,P005,0
-0.16104707516151393,0.005105997511691385,-0.021579910289528926,-0.024934607440627587,-0.01482045004131578,-0.019488691682181526,-0.022288819626373878,0.0013188700610044179,-0.007250389322689443,0.00507307008274438,0.00037391883342934306,-0.016634864801017103,P005,0
-0.16320632761071466,-0.000941200839861267,-0.01712272480426691,-0.013093934904100024,-0.012160712717286516,-0.025182915064669943,-0.01670767224568408,-0.0029814440535119503,-0.006102597628523654,0.004564380812371383,-0.0024152595975465373,-0.01628654190717498,P005,0
-0.1618109400913454,0.006453849541594536,-0.003903446776621422,-0.023019845816088493,-0.01648810548476831,-0.012898795323599188,-0.02099547760481073,-0.007866030070908891,-0.009634460510824283,-0.0037405525472422596,-0.0008348022582140402,-0.014018871916141507,P005,0
-0.10733790086160297,-0.010323165844874893,-0.021265369927459688,-0.01486121464149619,-0.02018993061665242,-0.023528613654343646,-0.006537928023044514,0.00987073072737985,0.017102077437084518,-0.009225531719675929,-0.005010609500095598,-0.017373438055165023,P005,0
-0.10613487239315873,0.0024063510231826513,-0.018784225742638227,-0.029601671110867755,-0.020302925474879885,-0.02796816733189189,-0.02586582978055958,-0.00411413458732568,-0.0027090573910754758,0.0026916138042906825,-0.0033445971643232043,-0.015905263815693616,P005,0
-0.09912307758240786,-0.014690769586468377,-0.010030263550925156,0.021738814964919584,-0.014395162447908661,2.496701599739026e-05,-0.014225500016709702,-0.012652305715891998,-0.00374821659988811,-0.01865039854001225,-0.0037327790414565243,0.0028332457188298575,P005,0
-0.16977021079164842,-0.0025530706588142494,-0.010907462433442561,-0.010850744341223618,-0.010953321052784303,-0.016977796299852344,-0.005138081115183013,-0.007847246356323011,-0.0065179159452782185,0.0025447096550124115,0.0018435100422721008,-0.01622367501449844,P005,0
-0.1640080455768839,0.007921465319759591,-0.016040267234075145,-0.022620730939706846,-0.010874324545784474,-0.015072409176264045,-0.01453171545635996,-0.0028593736257789713,-0.003856797152911895,0.007035593218915892,-0.0035815572442515985,-0.012999493353981961,P005,0
0.4097592852671369,0.006103221557532379,0.001968071295186746,0.03807350446495548,0.011970107479464786,0.00876808709845136,-0.0026254318247083573,-0.004722605266579194,0.0037179977942287225,0.012387769118186042,0.020771169917316,0.006614813069381853,P005,1
