nombre,pred
Joan_01.csv,0
Joan_02.csv,0
Joan_03.csv,0
Joan_04.csv,0
Joan_05.csv,0
Joan_06.csv,0
Joan_07.csv,0
Joan_08.csv,0
Joan_09.csv,0
Joan_10.csv,0
Joan_11.csv,0
Joan_12.csv,0
Joan_13.csv,0
Joan_14.csv,0
Joan_15.csv,0
Joan_16.csv,0
Joan_17.csv,0
Joan_18.csv,0
Joan_19.csv,0
Joan_20.csv,0
Tony_01.csv,0
Tony_02.csv,0
Tony_03.csv,0
Tony_04.csv,0
Tony_05.csv,0
Tony_06.csv,0
Tony_07.csv,1
Tony_08.csv,0
Tony_09.csv,0
Tony_10.csv,0
