student_id,sample_number,sensor_name,timestamp,is_exito,acc_x_filtered,acc_y_filtered,acc_z_filtered,gyro_x_filtered,gyro_y_filtered,gyro_z_filtered,quat_w,quat_x,quat_y,quat_z
Edgar,1,Antebrazo,0.92,0,1.0816379549504374,-0.562724718476531,-0.49930276472420093,12.9696500687956,9.464837683218644,8.34142711306727,0.68547815,-0.50035423,-0.4933435,0.19072935
Edgar,1,Antebrazo,0.93,0,1.2273609261625353,-0.41241815264726034,-0.48225304996192253,12.776013453416734,-2.7210677760631095,9.233662847788926,0.6846835,-0.50075394,-0.49393332,0.19100748
Edgar,1,Antebrazo,0.94,0,1.2415676206239519,-0.3387525973549612,-0.47554895700684147,18.197091759073565,-24.313606144213857,10.693204610500109,0.68346947,-0.50307769,-0.493121,0.1913482
Edgar,1,Antebrazo,0.95,0,1.118590708532689,-0.39247107754499566,-0.4818016734020883,25.909274459909792,-48.57152793902106,14.970908091064516,0.68148732,-0.50764245,-0.49102741,0.19174531
Edgar,1,Antebrazo,0.96,0,0.9196943988635207,-0.547261474304759,-0.4997227614086163,31.461606051649643,-68.06900345775689,22.621872763923513,0.67870319,-0.51373971,-0.48849836,0.19184123
Edgar,1,Antebrazo,0.97,0,0.7315290729963937,-0.7183870257413587,-0.5242333589920739,32.04624191348272,-78.53306759716884,32.46714747087148,0.66334629,-0.53775465,-0.48582649,0.18645178
Edgar,1,Antebrazo,0.98,0,0.617747693713175,-0.8201435730932193,-0.5485862670915105,28.130165135968273,-80.45284800033161,42.5870775817096,0.65981954,-0.54460871,-0.48357844,0.18490928
Edgar,1,Antebrazo,0.99,0,0.5934728703684827,-0.8189111022287247,-0.5669477609242376,22.905969787958377,-77.76173451163102,51.489120684162074,0.6562196,-0.55126756,-0.48181781,0.18256958
Edgar,1,Antebrazo,1.0,0,0.6314665770339657,-0.7462300922705184,-0.5759873042390722,20.09656997424925,-74.89990367355931,58.66994540105603,0.652385,-0.55792242,-0.48044398,0.17969404
Edgar,1,Antebrazo,1.01,0,0.6883471897198247,-0.6694159061472301,-0.5753289822227639,21.67957215884176,-74.36862484353827,64.39334791717029,0.64813119,-0.56485474,-0.47921577,0.17668428
Edgar,1,Antebrazo,1.02,0,0.7315384117698214,-0.64605493007057,-0.5671842542389596,26.950338787399613,-76.16384212084309,69.06541639822588,0.65070814,-0.56736279,-0.47335261,0.17497361
Edgar,1,Antebrazo,1.03,0,0.7519347609151932,-0.693175822002555,-0.5550647028325059,33.30813478283003,-78.96367304500438,72.74225973439636,0.64527792,-0.57520956,-0.47231889,0.17223632
Edgar,1,Antebrazo,1.04,0,0.7577588970420672,-0.7856620039984602,-0.5418124976583006,38.041738196768634,-81.78060184475962,75.0769574402747,0.6394372,-0.58327788,-0.47134584,0.16952917
Edgar,1,Antebrazo,1.05,0,0.7573023121031477,-0.8781552444169072,-0.5281312706195681,39.9092832902056,-84.71164925324383,75.63889621443153,0.63343716,-0.59140259,-0.47026646,0.16688295
Edgar,1,Antebrazo,1.06,0,0.7459225508721248,-0.9331302540575246,-0.512534584115075,39.62653679660428,-88.3326393441455,74.29181250847026,0.62750453,-0.59949619,-0.46889803,0.16424702
Edgar,1,Antebrazo,1.07,0,0.7086854678432364,-0.9384835187731311,-0.49223042248167287,39.15283755285791,-92.42675902567605,71.35574170111464,0.61773062,-0.60239297,-0.47781673,0.16499312
Edgar,1,Antebrazo,1.08,0,0.6358645054615016,-0.9075687968425161,-0.46403146812373686,40.359467757532805,-95.2653143720265,67.5155151328424,0.61183614,-0.61081386,-0.47548097,0.16272941
Edgar,1,Antebrazo,1.09,0,0.5366602254340049,-0.8660558599541612,-0.4253923947799108,43.91551592198495,-94.21221641439112,63.615645982743956,0.6057933,-0.61916906,-0.47303253,0.16088629
Edgar,1,Antebrazo,1.1,0,0.4382748867292763,-0.836092877164498,-0.37613089376147496,48.98481909521735,-87.37014227314597,60.4577538469355,0.59964693,-0.62710661,-0.47082728,0.15963313
Edgar,1,Antebrazo,1.11,0,0.3706845341146445,-0.8266211973513325,-0.3202340231870736,53.80788474577492,-75.13711875928134,58.61259389144235,0.59338868,-0.63423103,-0.46942836,0.15899019
Edgar,1,Antebrazo,1.12,0,0.34914077849775166,-0.8328541367859922,-0.266014439019729,56.75389488376726,-60.53634900758182,58.25093103287479,0.56862384,-0.64249647,-0.48775142,0.16113284
Edgar,1,Antebrazo,1.13,0,0.3666050206257858,-0.8426930339168109,-0.22355045118895722,57.21248866508693,-48.004477281770164,59.069602829860294,0.56227964,-0.64781052,-0.48812428,0.16099016
Edgar,1,Antebrazo,1.14,0,0.3990957544728722,-0.8452456669791791,-0.20038139990358098,55.84400541007686,-41.33705357272138,60.39450853541006,0.55606323,-0.65269661,-0.48885363,0.16063344
Edgar,1,Antebrazo,1.15,0,0.418145674540534,-0.8367166006254657,-0.19799601564703265,54.12162254261161,-41.96320144434043,61.43978849721791,0.54980808,-0.65761709,-0.48950535,0.16011083
Edgar,1,Antebrazo,1.16,0,0.4026826269784234,-0.8214175056217904,-0.21134488380326685,53.503522654531345,-48.41179759102079,61.594859274157194,0.54340178,-0.66292214,-0.48968768,0.15954591
Edgar,1,Antebrazo,1.17,0,0.34613010341238737,-0.8088218271563888,-0.2314355796867505,54.69752863672185,-57.08482982660895,60.592954113322605,0.52471066,-0.66902292,-0.50080955,0.16210148
Edgar,1,Antebrazo,1.18,0,0.2581999829919399,-0.8088656825975267,-0.24883434995344295,57.31825832069978,-63.806419228554326,58.495366851218,0.51803052,-0.67500132,-0.4997834,0.16196984
Edgar,1,Antebrazo,1.19,0,0.1618851832540976,-0.8269152964858717,-0.2559592274738375,60.021491142608035,-65.39488133864197,55.553022935863964,0.51129532,-0.68091273,-0.4986335,0.16217186
Edgar,1,Antebrazo,1.2,0,0.08587325219471081,-0.8597386718049592,-0.24826457032969249,61.07659569883919,-60.70161891968651,52.08641611731243,0.50458735,-0.68647599,-0.49768418,0.1626436
Edgar,1,Antebrazo,1.21,0,0.053670593587596085,-0.8952753810982346,-0.22560359354768264,59.20847663984367,-50.90796537346529,48.470353979323136,0.49812534,-0.69144928,-0.49710819,0.16325624
Edgar,1,Antebrazo,1.22,0,0.07326084723305935,-0.918490737063662,-0.19336465885036067,54.32819301089975,-39.0914214596281,45.157016559239025,0.46617031,-0.70480675,-0.51137555,0.156294
Edgar,1,Antebrazo,1.23,0,0.13250974201104776,-0.9207525688036446,-0.16112864666187746,47.67331502958026,-29.155830741084422,42.58920300142574,0.46099859,-0.70789909,-0.51171112,0.15656
