student_id,sample_number,frame_number,timestamp_ms,joint_id,x_px,y_px,z_m
DianaItzel,01,22,1077,27,564,303,10.585000038146973
DianaItzel,01,22,1077,28,553,302,10.530000686645508
DianaItzel,01,22,1077,29,562,306,10.585000038146973
DianaItzel,01,22,1077,30,554,305,10.585000038146973
DianaItzel,01,22,1077,31,564,312,10.642000198364258
DianaItzel,01,22,1077,32,551,311,10.585000038146973
DianaItzel,01,23,1105,0,553,208,9.904000282287598
DianaItzel,01,23,1105,11,566,222,10.474000930786133
DianaItzel,01,23,1105,12,543,224,10.053000450134277
DianaItzel,01,23,1105,13,571,239,10.69800090789795
DianaItzel,01,23,1105,14,538,242,10.155000686645508
DianaItzel,01,23,1105,15,571,254,11.11500072479248
DianaItzel,01,23,1105,16,541,256,10.366000175476074
DianaItzel,01,23,1105,23,563,259,10.474000930786133
DianaItzel,01,23,1105,24,550,259,9.759000778198242
DianaItzel,01,23,1105,25,563,281,10.312000274658203
DianaItzel,01,23,1105,26,552,280,10.260000228881836
DianaItzel,01,23,1105,27,564,304,10.530000686645508
DianaItzel,01,23,1105,28,553,302,10.366000175476074
DianaItzel,01,23,1105,29,562,307,10.530000686645508
DianaItzel,01,23,1105,30,554,305,10.420000076293945
DianaItzel,01,23,1105,31,565,312,10.530000686645508
DianaItzel,01,23,1105,32,551,310,10.312000274658203
DianaItzel,01,24,1138,0,553,208,9.904000282287598
DianaItzel,01,24,1138,11,566,223,10.585000038146973
DianaItzel,01,24,1138,12,543,224,10.366000175476074
DianaItzel,01,24,1138,13,570,240,10.366000175476074
DianaItzel,01,24,1138,14,539,241,9.904000282287598
DianaItzel,01,24,1138,15,570,254,10.873000144958496
DianaItzel,01,24,1138,16,540,256,10.585000038146973
DianaItzel,01,24,1138,23,563,258,10.260000228881836
DianaItzel,01,24,1138,24,550,258,9.482000350952148
DianaItzel,01,24,1138,25,563,281,10.420000076293945
DianaItzel,01,24,1138,26,552,280,10.207000732421875
DianaItzel,01,24,1138,27,563,304,10.585000038146973
DianaItzel,01,24,1138,28,553,303,10.474000930786133
DianaItzel,01,24,1138,29,562,308,10.585000038146973
DianaItzel,01,24,1138,30,554,306,10.585000038146973
DianaItzel,01,24,1138,31,563,313,10.530000686645508
DianaItzel,01,24,1138,32,551,310,10.530000686645508
DianaItzel,01,25,1171,0,553,207,9.807000160217285
DianaItzel,01,25,1171,11,565,223,10.474000930786133
DianaItzel,01,25,1171,12,543,224,10.530000686645508
DianaItzel,01,25,1171,13,570,240,10.420000076293945
DianaItzel,01,25,1171,14,539,241,9.807000160217285
DianaItzel,01,25,1171,15,570,255,10.873000144958496
DianaItzel,01,25,1171,16,540,256,10.756000518798828
DianaItzel,01,25,1171,23,563,258,10.585000038146973
DianaItzel,01,25,1171,24,550,258,10.003000259399414
DianaItzel,01,25,1171,25,563,282,10.053000450134277
DianaItzel,01,25,1171,26,551,281,10.260000228881836
DianaItzel,01,25,1171,27,563,304,10.585000038146973
DianaItzel,01,25,1171,28,553,303,10.530000686645508
DianaItzel,01,25,1171,29,562,307,10.585000038146973
DianaItzel,01,25,1171,30,554,306,10.585000038146973
DianaItzel,01,25,1171,31,564,310,10.585000038146973
DianaItzel,01,25,1171,32,551,310,10.530000686645508
DianaItzel,01,26,1209,0,553,208,10.053000450134277
DianaItzel,01,26,1209,11,565,223,10.585000038146973
DianaItzel,01,26,1209,12,543,224,9.712000846862793
DianaItzel,01,26,1209,13,570,240,10.366000175476074
DianaItzel,01,26,1209,14,539,241,10.155000686645508
DianaItzel,01,26,1209,15,571,255,11.177000999450684
DianaItzel,01,26,1209,16,540,256,10.474000930786133
DianaItzel,01,26,1209,23,563,257,10.474000930786133
DianaItzel,01,26,1209,24,549,258,9.807000160217285
DianaItzel,01,26,1209,25,563,281,10.312000274658203
DianaItzel,01,26,1209,26,551,281,10.053000450134277
DianaItzel,01,26,1209,27,563,304,10.530000686645508
DianaItzel,01,26,1209,28,553,303,10.474000930786133
